12,4	19,1	21,1	23,1	25,1	26,1	28,1	29,1	30,1	31,1	33,1	34,1	35,1	38,1	39,1	41,1	44,3	45,1	47,4	49,1	50,4	51,3	52,2	53,3	54,2	55,4	56,3	57,3	58,2	60,1	61,3	62,2	63,3	64,4	65,4	66,3	67,3	68,3	69,3	71,4	72,9	73,7	74,4	75,10	76,17547	77,3
0	24750
1	68
2	8
1	68
0	1197
1	76
0	65
1	76
0	27958
1	76
0	122
1	76
0	16784
1	76
0	2653
1	76
0	24
1	76
0	8
1	41
2	35
1	41
0	119
1	18
2	58
1	18
0	56
1	11
2	28
3	10
4	23
5	4
4	11
3	28
2	10
1	23
0	30
1	33
2	7
3	36
2	33
1	7
0	79
1	76
0	18
1	76
0	42
1	76
0	12
1	76
0	43888
1	39
2	37
1	39
0	12431
1	76
0	98
1	18
2	58
1	18
0	132
1	49
2	27
1	49
0	2814
1	76
0	250
1	25
2	50
3
2	9
3	16
2	42
3	8
2	10
1	56
2	2
1	74
0	214
1	76
0	83
1	23
2	53
1	23
0	18
1	76
0	5492
1	10
2	66
1	10
0	59
1	76
0	188
1	74
2	2
1	74
0	28
1	76
0	159
1	2
2	5
3	69
2	2
1	5
0	300
1	53
2	23
1	20
2	33
1	43
0	365
1	76
0	135
1	74
2	2
1	63
2	11
1	7
2	58
1	94
0	23
1	3
2	73
1	3
0	105
1	57
2	19
1	57
0	479
1	76
0	1424
1	52
2	24
1	52
0	474
1	76
0	452
1	45
2	31
1	45
0	459
1
2	75
1
0	77
1	76
0	200
1	76
0	94
1	76
0	191
4	76
0	624
2	76
0	655
1	76
0	50
1	76
0	678
1	76
0	305
1	76
0	612
1	76
0	51
1	76
0	24066
1	76
0	133
1	76
0	18
1	69
2	7
1	69
0	88
1	76
0	221
1	3
2	10
3	63
2	3
1	10
0	83
1	24
2	20
3	28
4	4
3	19
2	12
3	13
2	28
1	35
0	739
1	76
0	2178
1	76
0	702
1	76
0	3948
1	76
0	395
1	76
0	75
1	76
0	1084
1	76
0	5946
1	76
0	5495
1	76
0	1094
1	76
0	1602
1	76
0	5540
1	76
0	10406
2	49
3	27
1	49
0	1293
1	76
0	688
1	76
0	3911
1	76
0	1329
1	76
0	5389
1	4
2	72
1	4
0	39
1	76
0	279
1	26
0	112
1	76
0	2267
1	76
0	155
1	60
2	16
1	37
2	23
1	53
0	755
1	40
2	8
3	28
2	40
1	8
0	32
1	76
0	72
1	76
0	315
1	76
0	2451
1	76
0	109
1	76
0	482
1	76
0	105
1	25
2	51
1	25
0	144
1	76
0	37
1	4
2	72
1	4
0	578
1	76
0	149
1	76
0	18
1	76
0	134
1	76
0	332
1	20
2	56
1	20
0	561
1	6
2	70
1	6
0	252
1	38
2	38
1	38
0	22
1	76
0	260
1	76
0	25
1	76
0	20
1	76
0	66
1	76
0	80
1	76
0	210
1	76
0	2
1	76
0	23
1	76
0	381
1	76
0	93
1	39
2	37
1	39
0	23
1	27
2	49
1	27
0	40
1	76
0	22
1	39
2	37
1	39
0	56
1	76
0	313
1	76
0	77
1	29
2	47
1	29
0	569
1	76
0	14
1	76
0	209
1	76
0	13
1	45
2	31
1	45
0	223
1	76
0	1361
1	52
2	24
1	52
0	620
1	76
0	1147
4	76
0	57
1	76
0	16
1	67
2	9
1	67
0	95
1	28
2	48
1	28
0	81
1	8
2	68
1	8
0	12
1	27
2	49
1	27
0	25
1	52
2	2
3	22
2	52
1	2
0	12
1	76
0	109
1	38
2	15
3	4
4	19
3	38
2	19
1	48
2	9
3	15
2	17
3	2
4	3
5	30
4	9
3	27
4	5
3	2
2	3
1	36
2	18
3	12
2	15
3	26
4	5
3	18
2	5
3	22
2	26
1	11
2
3	75
2
1	16
0	177
1	49
2	27
1	13
2	10
3	7
4	19
3	40
2	10
1	7
0	320
1	76
0	66
1	17
2	17
3	42
2	17
1	17
0	372
1	9
2	67
1	9
0	2
1	25
2	14
3	16
4	8
5	13
4	25
3	14
2	16
1	8
0	13
1	3
2	73
1	3
0	16
1	76
0	15
1	39
2	37
1	14
2	20
3	5
2	40
3	11
2	20
1	2
2	27
3	16
2	33
1	27
0	22
1	76
0	40
1	76
0	72
1	36
2	20
3	20
2	36
1	7
2	13
1	63
0	23
1	76
0	123
1	76
0	58
1	22
2	11
3	21
4	6
5	16
4	22
